id,breed
328ebf98d9f0bf5dda5923575318ceb3.jpg,miniature_schnauzer
32a0fa176c5f069933d4ed4f4088e370.jpg,chihuahua
32a621c751219cd0abf1fef7a1ec7972.jpg,ibizan_hound
32a7ae16370c7fe6165a20b007328f6c.jpg,beagle
32d033e45db00bb90ce1b53589116de4.jpg,cairn
32dfc20fe34591029efeee830255eb06.jpg,japanese_spaniel
32e81ca813ca4a419aa3937203c3791c.jpg,giant_schnauzer
32fdb53b8599afaa5250611473f8e5fb.jpg,entlebucher
330a44b4ddcd32f30fc5213dc8839318.jpg,great_dane
3310899b87958d80ff6b668d77144713.jpg,bedlington_terrier
3314b0fffcfb79c73c9a1019bdbae7c5.jpg,whippet
3314ba029fe8a717f6070cd0bd7f0584.jpg,cairn
3315581280884083da36c91a13a13f52.jpg,briard
332c413119b474653ecca0f358c85e1f.jpg,giant_schnauzer
334275bbdccd204508bae4af26b46136.jpg,ibizan_hound
334cc7dbd706020847af9b0a5b4310b8.jpg,bluetick
338359db9986698fc89157f62dbd617a.jpg,newfoundland
3385d18efca5d71b1eb82c395bd01b95.jpg,african_hunting_dog
33a255a956f02a591865dbe9768eff77.jpg,boston_bull
33bac6585e1091787fb37e3bd769984a.jpg,saint_bernard
33bed0b3d39633e869ce50873d22ed3a.jpg,rhodesian_ridgeback
33bfdc291f229759f2f93edd86125157.jpg,whippet
33ca93ae41a388e66586a7795fef8650.jpg,great_dane
33ccbf132cef20c28a65ae5e44defd58.jpg,miniature_pinscher
33d3d86055b02fe7f097e3654fd42d3a.jpg,lhasa
33dfdc352ba79dde3df2f4322e5ab964.jpg,french_bulldog
33e5c8e3053bcde9a4590a7d177f9175.jpg,chihuahua
33e5fdef03e2fb25829124953115375f.jpg,miniature_schnauzer
33e6e9778f204b714e7f205b6830da7d.jpg,pomeranian
33eda21da257971cfece2914b32d8643.jpg,shih-tzu
33f05bab649dca0c65d9d7abca8656bb.jpg,vizsla
33f52169d9932726bd9436603b477d86.jpg,beagle
340c4cfcebbf57f876f5cd9da759a5d4.jpg,irish_water_spaniel
340c5a6ff260c7896682730385a8d337.jpg,standard_poodle
34117f0c3c594ec76e078a2bf208c10c.jpg,saint_bernard
343604bbbd216f7810e5f4600f469ce5.jpg,airedale
343c79b4abb43a96fcc8590cc95a6142.jpg,pomeranian
34406ae34e0bda843981a62f7bd6b396.jpg,pekinese
34455076d8d7c9e83eed6cfde1e29670.jpg,airedale
345d27e7013c21cafbeda5b20c1f80a3.jpg,japanese_spaniel
346c9842d580b40bd7ca52d4095e3ea4.jpg,boston_bull
34a2e0cf51238ef0227dd59e03b05987.jpg,saint_bernard
34aad1fd93c4dd674fc8c77d6ba5e03a.jpg,great_pyrenees
34aae33ecbc1652660ca2640d5c7e566.jpg,basset
34b1a312ff8f82f428e89250e3819be3.jpg,flat-coated_retriever
34ca4e5a95bf09f623da63f4d566eb19.jpg,great_dane
34e117ba59c3244382726f68196b0ecb.jpg,norwich_terrier
34e5e9ec00ea38b9109221140042a8fc.jpg,pembroke
34ee442140822118a00578e010524641.jpg,leonberg
34f1d01a191a52a73834dad434481a8b.jpg,whippet
34fc5c4709c9d815dbf4b78d4d816d10.jpg,standard_poodle
34fea915be06e32d18061ee820c4a306.jpg,leonberg
35108a65835b263c9f0bfd5b74d9d332.jpg,eskimo_dog
35135a0c8a76f301f5b50b7b570ce974.jpg,malinois
351a08cd2b2fca3a3f57cf4007857231.jpg,schipperke
351f02bbaa4f24bad17cc1e83c39a0fc.jpg,siberian_husky
352a38f2e08a6e001ecccc15a826c147.jpg,cardigan
35352f6bd014db23ee7c61a9e73c9910.jpg,irish_setter
3543369eb16354d73ec9a6adb0b69e1f.jpg,leonberg
35581b79b8389aaa4e47eef7f7cf6857.jpg,bloodhound
3568cac55c6785da3ae8ea575e46fc7d.jpg,bedlington_terrier
356af0796a079ee87656eb7b25fbf293.jpg,chow
3571a97bc52cff6c31cdc7aa8d9f0617.jpg,standard_poodle
3596f16877c795885a6ee68c5f149a58.jpg,eskimo_dog
359a64c4efe3a9b90ecb399934a06439.jpg,japanese_spaniel
35cc113cc5807a081a22317ddc0e6861.jpg,irish_setter
35d6d29d3db9cb7636ac49f960c3a0c7.jpg,cardigan
35e495b1de348a81e9c64f929de8beff.jpg,standard_poodle
35f3b4e4d718f399667ecc02226cc502.jpg,great_pyrenees
35fbb975be078989d1c17d66ba16b6cb.jpg,shih-tzu
360bda660c0771a91f106602d35cdd8e.jpg,dhole
360f34d53e00c3c6ad0681df0c176bf7.jpg,dhole
360fe18d056f413020ff2fc88f241a51.jpg,beagle
361ee0c99407378068cda808e3bed19a.jpg,japanese_spaniel
363cfbe14575417ee342c93d1864f727.jpg,dhole
36436176c0b88c0bdf1c91c5b642d2ff.jpg,malinois
364bbe6fb891f50e904613581d6cf3ac.jpg,chihuahua
365020fbc3a02a725b3a682ef6899673.jpg,great_dane
36549cf287a833afff09821e55a923d8.jpg,boston_bull
366bd5a3738a9c21d504c8154c957e58.jpg,entlebucher
367eac45f0bf515a1e40fae2ec321923.jpg,giant_schnauzer
36910e7d2411ea0595b590564cd1a473.jpg,vizsla
369b617a81c09d79ac0d9d85f3907e22.jpg,saint_bernard
369bd2e5050a6e33754ec28a657e5f4a.jpg,yorkshire_terrier
36b6be29fc246ceb52d58ab01584773e.jpg,pomeranian
36c8a8c901324e0c34db896724abec3b.jpg,english_springer
36ceaba7a4368d3801d874f2e7dca3ad.jpg,great_dane
36f76ae74fb4e8bef59075574251a922.jpg,newfoundland
370c9147b17e9e55e645a5c0ec21dcda.jpg,giant_schnauzer
371c31284ee558e36c03ea3b7c3a0afa.jpg,miniature_pinscher
372a1ff10fc425732b742c4f9ae13db4.jpg,miniature_pinscher
372d8fc70a43192932945e1431c1ba9b.jpg,german_shepherd
3759477c2764d4e01d44d5be03b917f6.jpg,bluetick
3760abb0f26801508f64c4a22759d4a6.jpg,whippet
376b8379ebf3bc400727cd04cd7d497d.jpg,vizsla
376d3388571f462cb7562db11aca6371.jpg,entlebucher
3773d21aa21c6fdb06a9f5980dbb6784.jpg,cardigan
3776e1790a2645dd958934986e710a36.jpg,ibizan_hound
377c941b6884717dfb825cfe1a11856a.jpg,border_collie
37888000eea904840be8c868875a242a.jpg,bedlington_terrier
37b5d37070d1d054d1879e923775a1a9.jpg,bedlington_terrier
37b94832dd76b088295aed75eb06a7c3.jpg,great_dane
37b9633e115cca01282b85db6f9ea20c.jpg,doberman
37bb10379fafdff135f71ac489434f2c.jpg,clumber
37de257f7c02f6c4d4bd6441d224c941.jpg,newfoundland
37e02d7e4421b6db765d08e4a4775406.jpg,shetland_sheepdog
37e0ff557ee62b1866140fce49c51fd5.jpg,malinois
37f1a6d8a5a2e3929afa8bdfc47aea2c.jpg,rhodesian_ridgeback
37f535c853a2d1c0dd13b94e9545db81.jpg,scottish_deerhound
37f606ad9055e319baa52d857a30dc89.jpg,basset
38041ed0cab315d037a2e79dabd7fa6c.jpg,giant_schnauzer
3826c9b17af94040d0fbd7a334f2d379.jpg,whippet
383a4848931aa3c6c8ba315bdb6ed4ea.jpg,pomeranian
383a9cc4522b7776d520fc30d4fdbaa4.jpg,siberian_husky
3840bb3ba6180a8d42540061cd28ed18.jpg,chow
384b73fc513c14ff4f72ad236fffee3c.jpg,newfoundland
384de1984afb60c19cacad0df9851260.jpg,flat-coated_retriever
385dfd666f34212de5fee77893fad23c.jpg,standard_poodle
386c9ef54712d0218980b38219378ac4.jpg,great_pyrenees
387603961b4002a45c703147e086760a.jpg,pomeranian
387ae4422add8a82e27f14da3b778a5f.jpg,saint_bernard
387ae89153da8b0171322ab0cd54923e.jpg,boston_bull
38882b8de9be438399a511e6bd619268.jpg,giant_schnauzer
38951e331273ee506bec2c64f2884c79.jpg,miniature_schnauzer
389a47f1a634e7f679c3101190c6fb99.jpg,irish_water_spaniel
38aaabf7675b60b866cb632ac65f2061.jpg,entlebucher
38accef30bc7b0158d588788b489b8d2.jpg,english_springer
38c42478e53e2ecea2141ceb5c862587.jpg,bedlington_terrier
38c5b9c06dd0345604cb1a818ccc37e3.jpg,groenendael
38cecbfe51467a21d5b72eb58efafab0.jpg,pekinese
38d2daf4881ec2e5860e91fe57d42bf3.jpg,bloodhound
38d35ebad2ded36e23d24b39d9be2297.jpg,beagle
38df8edb78febdb8f23253238cce0ba9.jpg,siberian_husky
38e4bc2c69d8e5a3abd387f3707d86de.jpg,pekinese
38ef9e4d9065f4d8a7efd44d0f83ef08.jpg,standard_poodle
390e3553bc9a78a516417aba1fc27cbc.jpg,schipperke
3915c90aa4d23a5562accab744902269.jpg,newfoundland
392bf4eb03d90228e2d37e42f36837c1.jpg,standard_poodle
3933777a5d6e170833f1bd46c6347e58.jpg,chow
395fb3d2990275545cc6782d9c89b3ba.jpg,german_shepherd
3976ced5b536c12b5f9fead049089575.jpg,pomeranian
3988b5461aeef5f941ec5fb16efdba5c.jpg,standard_poodle
398dfd60791dde4f6e638d8a812325dc.jpg,french_bulldog
3992fe6af13ed5db7e478c6bf95f1fbc.jpg,clumber
39ac559ad28d6d469d9fbb6215268727.jpg,norwich_terrier
39b9c151e6d6a50cc7c917e0d8aa99f9.jpg,newfoundland
39c09b7ecfddca047dba2f8b088d1b57.jpg,irish_water_spaniel
39c6c625fdbd108321af967a0f56a345.jpg,japanese_spaniel
39d7f3254066edb6df718e503ab41fd4.jpg,briard
39e1aab6d5d5b6b645fd36ca0be245b6.jpg,leonberg
39f5ee5da6ce1d8b05f359c7b2b852cd.jpg,pomeranian
39f999e1fd418a58d101ef65ef51d3f4.jpg,standard_poodle
39fe853bee715a664a4e8c359ce1f070.jpg,rhodesian_ridgeback
3a0524c220627808889a61ad7a9da475.jpg,basset
3a0b757fe028356e4a80e344dd806970.jpg,doberman
3a0cbbcf1fac49304a94facf44f77196.jpg,irish_water_spaniel
3a1eeae505c9fedcfd97d3eaa94c3c66.jpg,groenendael
3a2603cc09e33589ac18ffdb646468db.jpg,norwich_terrier
3a36af8136011500b89c3352d3ff40dc.jpg,pomeranian
3a3813792b87e0288d4ecf70be27bcd5.jpg,borzoi
3a3d8c875f399ecdeaadf1dd37b9de56.jpg,siberian_husky
3a5a022ca82563b3a3f558e627936962.jpg,flat-coated_retriever
3a5ee5179351ec35c761ca460a6ffa20.jpg,pomeranian
3a896e59b44a11f008113c6c8fd1cd7b.jpg,entlebucher
3a94b64ab98187ca8dd44756474a9fea.jpg,japanese_spaniel
3aa370b64d9212e2c8f46ab17ee0857a.jpg,siberian_husky
3abf32c83667f356c2f38994e0477a2b.jpg,briard
3ad193d212c34fb9e5c77a1dfc99efe1.jpg,curly-coated_retriever
3adb3fb45e6331c8905cb6cf85db9f11.jpg,airedale
3aebe0afad42ce5d1c29472050b67380.jpg,borzoi
3b08d55f96b11b6121082304b579ae91.jpg,giant_schnauzer
3b12048d020041c45c17515607f11ffc.jpg,french_bulldog
3b1780ab4f601495daf2442fc60b5a38.jpg,great_pyrenees
3b1b2c26477f0d45ad851940685d1928.jpg,yorkshire_terrier
3b1c9294433f37b1c13c84ea74f08d67.jpg,schipperke
3b203ec8a73be8cc1bce1766abbd9f15.jpg,japanese_spaniel
3b212a502cf9cc40f7b6feaaa41a6032.jpg,curly-coated_retriever
3b240f25a4c5fb081c84e74398920991.jpg,beagle
3b266adc845e74ee438f2a67e57938d1.jpg,japanese_spaniel
3b2d3a1afb6c10120ecb6ad99fc6af52.jpg,miniature_pinscher
3b38d42e3bed509b8f3c17b6f0c9027d.jpg,irish_setter
3b3ab97d636033d061d1fa2e18118f20.jpg,leonberg
3b3ae8c92f704bf449ea4bc61866461b.jpg,scottish_deerhound
3b3dc6881003ac59ecc5321adbaa9350.jpg,scottish_deerhound
3b4cec19f75467e3c972d2e300d489fe.jpg,entlebucher
3b8b463b6d1b40bde998896767e6c985.jpg,shih-tzu
3b8ff56bd0a56a512c330c0007843cd3.jpg,cairn
3b9feabbfc7d1858fd643ebe98110e9e.jpg,curly-coated_retriever
3bdc7d098a96d40314cf7ed50b83501a.jpg,cairn
3be3789d4ba0872fd42023805faf0af8.jpg,african_hunting_dog
3bf6ea9d17fe5de4aca62de26ff38071.jpg,french_bulldog
3c00e7b9995f27cc4c578f9c6a6a0a02.jpg,siberian_husky
3c056788f5b2e4ecc500a5ee17256a0b.jpg,english_springer
3c1461a647fe9318acb8d3969f6f6c64.jpg,toy_poodle
3c1be3df90b1a242325de9590db32ce2.jpg,doberman
3c1d462488d6c09476308492899debc9.jpg,german_shepherd
3c214c63de8e39e64ee608b779ba6676.jpg,ibizan_hound
3c2b54572a0d76921cc45568129274ec.jpg,rhodesian_ridgeback
3c2c857fb2934a90c07dc94217503dc2.jpg,japanese_spaniel
3c2eb1a179557ed7e77ee6001f3d0475.jpg,french_bulldog
3c41eb6d25d31b7bbd571ea051f4d8ea.jpg,miniature_pinscher
3c4a342c6aca01e2a31c03b072916fbe.jpg,boston_bull
3c5882c4fd539c6cd429499264011861.jpg,gordon_setter
3c65aeb053bec900d1a923a201c1f99d.jpg,irish_setter
3c6ec531552c07c174a2fb1b2284c7e4.jpg,pembroke
3c75e138214ec62ee4a584050f110c5c.jpg,bernese_mountain_dog
3c92b96b64a7ce342411aa1cd0dc7936.jpg,yorkshire_terrier
3ca6b28ce9d3d1222acb030225ae244c.jpg,redbone
3cc8881795884439670f3b6722ad1482.jpg,african_hunting_dog
3cd5eb48795f7dbe2db2f83d451addca.jpg,great_dane
3cd858062b7932bd269ba1a8c1306bb3.jpg,schipperke
3cdc43ae16583ef5f41bf74cef666cd6.jpg,lhasa
3d07ed5c96d067aeb9dd2ebbc785aaa5.jpg,gordon_setter
3d180d390b32baf36478bc8599b3d8fc.jpg,siberian_husky
3d22e354cbae687743a102e0cefcf6e5.jpg,bedlington_terrier
3d41348a5b361e3de483a09161df9a46.jpg,briard
3d426d7c9883152a3da0a4814600bcee.jpg,lhasa
3d4c13366837f64c6382dd4f1778caa0.jpg,entlebucher
3d5466cf27a4355616e775c2638673e1.jpg,irish_water_spaniel
3d5bc6122ef86b32e76b8860dc54e66d.jpg,gordon_setter
3d673c2e756e8c6b1ed4f10acce17f91.jpg,bloodhound
3d71b3ae8a69abea0041e32b363053bc.jpg,norwich_terrier
3d7405de56d708ac880ffb2626b95b45.jpg,siberian_husky
3d7942e85b2977c6298d3ff41b84e3f1.jpg,vizsla
3d9097ca79754c2864a6b835169011a2.jpg,japanese_spaniel
3d959b06c84553145a4d3da88bfa406f.jpg,airedale
3d9a5397333ad1023ffbf53e64be8845.jpg,irish_setter
3da1a4e6e24a1cdc360976fdc5dc6e5b.jpg,bedlington_terrier
3db0e7a5251e46b32584100fe3327cd4.jpg,ibizan_hound
3dc56e4859e15163593dba776fb2b72a.jpg,saint_bernard
3dcc5ead3d3ba4568c74c0858b8ba818.jpg,dhole
3de435c14552b8952f64753a5d6fd615.jpg,irish_setter
3df415bc01f498cc5e09b59df9ad2fbf.jpg,bedlington_terrier
3df5455f16086f057418ffe837289b8d.jpg,bluetick
3df5d07bc814c7d1805ea4842ead9819.jpg,redbone
3e037b3c7265bef653c504a034607889.jpg,lhasa
3e0a4d4a13e170d406d4e48aee99fec1.jpg,whippet
3e0d5afedca0d739664ef375e0ad9e64.jpg,cairn
3e1035f74968053507d1fc11db1ad88f.jpg,rhodesian_ridgeback
3e29d8011993955d89dd45dd2373a8e5.jpg,redbone
3e42bccc11b30acce650a703caa33c98.jpg,english_springer
3e576e8abce27bbe27195e5d832a7614.jpg,cairn
3e61153c345d0ba40a2fa9ea3f900dfc.jpg,whippet
3e6fbb7ab195649e954df8d82901cd2a.jpg,pekinese
3e76131101838e9ea1f12dc2eba4c6f1.jpg,leonberg
3e8a21860934e8962d622df8dc65d86c.jpg,pekinese
3ea505ad860189c14dbb73b9120a2ca5.jpg,gordon_setter
3ea91cbb825208d186e94a0bb633ee75.jpg,miniature_pinscher
3eb8ea8e80639a6df20fb8a5abe43bfe.jpg,cardigan
3edd4b452d1c62d2db921fb4a7cb3c62.jpg,standard_poodle
3eea07541e806bb8694e7667a1230c0e.jpg,bloodhound
3eea6cadbec5977ee593c7e75c9be5c1.jpg,ibizan_hound
3ef5dfcc20dfea1c49554fc8f2f11b20.jpg,great_dane
3efa1c5b966b6ce836b87db21f00c48b.jpg,shetland_sheepdog
3efc5f61379eb3003dfd0a8c88ee5afa.jpg,entlebucher
3f0c77e6089a64f7083277b6bf22759e.jpg,scottish_deerhound
3f16503c0499060c5d31695669fc4e69.jpg,border_collie
3f2ad3df5b64a29a9aabd75476f8d46d.jpg,yorkshire_terrier
3f3fcf38217b52ce62f4bb6d162693de.jpg,staffordshire_bullterrier
3f40aa8ccbd46bdf5769e4d22502a4c2.jpg,pekinese
3f43c5d4c9a860c4c36a724453ba81c2.jpg,bernese_mountain_dog
3f4677ac28ed7d52a781dc9a3c378eaa.jpg,miniature_pinscher
3f47b6337d2c9820c9285272121c9029.jpg,norwich_terrier
3f4f7dde236c0d20411199358b69eec3.jpg,leonberg
3f5b2f820634bb1f75d4c89627e0e8b7.jpg,bedlington_terrier
3f609973f198def3b0ea1f12a3606a43.jpg,border_collie
3f60e39babd06abc652f49c6219a161b.jpg,west_highland_white_terrier
3f674c39cfc8fc3f421b3b8e69143b70.jpg,airedale
3f6b8a9edc0c43f2de4e0f609c06d54e.jpg,curly-coated_retriever
3f86f07cc17912038aa62c83f044163e.jpg,scottish_deerhound
3f8dff494485685534a86ae817d7e02d.jpg,flat-coated_retriever
3f974ba3e0c33d02274cc3889d146a74.jpg,clumber
3f99c5eac70d57d0231f5165621f2046.jpg,schipperke
3fc2dde0964144cd07747c740469e60b.jpg,great_pyrenees
3fc59f50c6d8977f9d964be62b3eee4a.jpg,bluetick
3fd302069a546b652bc1a38165d5ada2.jpg,great_pyrenees
3fd4d0daf3781126dde8e6d4e47ce4dd.jpg,scottish_deerhound
3fe88fd71334eea9924c28d2423b844c.jpg,cardigan
3ffa337507d37b6c29e43afd6773f400.jpg,ibizan_hound
401756f7b5bd79cce6e7c0c9f973d196.jpg,pekinese
40209815012be281287091336c9d6223.jpg,saint_bernard
4023851ba15301e077734449d0c78eba.jpg,shetland_sheepdog
4025c67b4183b9dca4037eaa4531ba1b.jpg,bernese_mountain_dog
4025f4681bb5160eb4eec538b6f06923.jpg,basset
403cd77c18683a4cfac76fc7ac4632bb.jpg,siberian_husky
403f9cb93bd90e77e714bedd8ed44cbd.jpg,whippet
40444f6d33053ad1b7e1f78b12f749c2.jpg,french_bulldog
404a7f3fe4c6d7c77a2e1ee19e506aec.jpg,german_shepherd
404db576fb2006cfd1aed0f5683b786e.jpg,chow
4063b7db933fb806c97559d4c3bcab7e.jpg,rhodesian_ridgeback
4065ea45b804cd4dcae4cf2f5c06b0a8.jpg,newfoundland
40769dc3fc3727345a2359003df5b677.jpg,ibizan_hound
407e9cec37bef20fba7fb2b859d8ee95.jpg,lhasa
40ab8e66259f5db5507270d6dbc6f38b.jpg,cairn
40b29230498c1541cc0872df48409c71.jpg,schipperke
40b81fc7cb10ff1f08762f3e034e770b.jpg,japanese_spaniel
40bcb674ab3a46040d8721a95b9052b3.jpg,bloodhound
40cd81ac833e4f3387924b8d6c5a0482.jpg,pembroke
40cfb9a23a2d77fe180dffc6da966de0.jpg,standard_poodle
40d48a88a1d0affb13660512f7dc176e.jpg,pembroke
40d4d2199cce8004764a6cd573ac2579.jpg,border_collie
40d97cd83b13b9937b46e91a4b88d634.jpg,cardigan
40e19b8d649cd395b0cdb27f432841bb.jpg,yorkshire_terrier
40e1ed740aeaae4eba77c3fd1748c803.jpg,border_collie
40eef5868be3e4acdafa925b41686d47.jpg,standard_poodle
4106bc7cf624fdd142cbf0000a53640b.jpg,great_pyrenees
41113b0069d1ed9cb8ee0f5ca4cc6368.jpg,staffordshire_bullterrier
41254bbfd2cf838370eb076ea0801674.jpg,great_pyrenees
41295c36303043fc587e791b14ef2272.jpg,basset
413699c1f7cf1b34520b88324b49643f.jpg,west_highland_white_terrier
416f36e236378210a7b553c0717950d1.jpg,french_bulldog
417e5069354eff32c8fd13729a6702e3.jpg,cairn
418b16343949c0055f6357f4314b99aa.jpg,dhole
418c55a9e57547d423ab41e5fa3c7bcd.jpg,redbone
418e24eea6f52ea47c7fa94dc1e88d09.jpg,miniature_pinscher
419a994803b6436b2ff3220b192b883d.jpg,pekinese
41ad1e6c01fa12d530a1122faaeb2917.jpg,groenendael
41b303da4d541ba4b8d9162881f706fc.jpg,bernese_mountain_dog
41b7c2f57f459a923e0d82060223a883.jpg,standard_poodle
41ba155b8a13753a17764d73e7e5d6ae.jpg,whippet
41bbf137ce0188e6cd50ca51eb784844.jpg,newfoundland
41c563d7e2951d0d04dd8c8cd4d50c33.jpg,pomeranian
41cdeba050724182623609379b6cbcab.jpg,bloodhound
41d143460374a7ffa245b073891184f0.jpg,saint_bernard
41e471bf997fdc9c2a6e4064c0f8f0a3.jpg,schipperke
41f7290c2777a4f18d6082c7683096a9.jpg,scottish_deerhound
41f797c30d45a47de275352e7fae6af7.jpg,chow
41f92db830495f2811eedfd776dce08c.jpg,eskimo_dog
41fa57d682dc6269870fa0902f3150e2.jpg,african_hunting_dog
420070fd60e17b1fb86ff3d9fa561c2e.jpg,whippet
420126aac6b2cb9cc91ea89dc9c03e8f.jpg,clumber
42113dea257f4ac3dcd6ac4337329501.jpg,cairn
421c361f6c00771321442a149efc8d62.jpg,doberman
422b044a1bb57ca2d342ef53ca248238.jpg,yorkshire_terrier
423ecc301b5f40d1fc897749b42ffb5e.jpg,african_hunting_dog
42531d3868f3b2a07257fee6abf30af0.jpg,giant_schnauzer
4256019f31cf585155e3e5154e4cb017.jpg,irish_water_spaniel
4256b386d18a2c34d9d2b982f3a692bd.jpg,beagle
425f6665a1616c4819d20580d09d5e8b.jpg,miniature_pinscher
426142d965a9b12b9d4d82363ebbf3a4.jpg,clumber
42672a27407ebb1beddbbac746c304bc.jpg,basset
426a409cfbc58be74a242f3f09eadce0.jpg,great_dane
42729b9128f65dc9be8d532c26ded4ef.jpg,pembroke
428f2a2e28c441c2fd439606def8d12b.jpg,irish_water_spaniel
42a294b2c65e0f3dc8c4ba451b53a31a.jpg,rhodesian_ridgeback
42bd3e15f7b7966c0890cac3288e980f.jpg,west_highland_white_terrier
42ce977acb6a65196535182062d248d4.jpg,basset
42d2ca5eb80634db250e8b2db9f13b08.jpg,japanese_spaniel
42e241d3f8316ff788aa080f08aeb7e4.jpg,miniature_pinscher
42ebd5007b5327b55f696ada900e3641.jpg,chow
42f54e9fe50faf70fd57597d9f509343.jpg,bluetick
42fa9fd9dd63066d88e3fd56117d787c.jpg,leonberg
42fc4f86c553289b9f3a89171e840c7b.jpg,japanese_spaniel
42fe9030bc5cf356d728da991438125d.jpg,cardigan
4304c995750f369b71a7a366bd4d68d2.jpg,chow
430d1dd6454063f3dadadd8cd08821be.jpg,scottish_deerhound
431cb17e184d5f26395c539758191048.jpg,cairn
432ce69dfaf98a93dc7f5021570871ae.jpg,miniature_schnauzer
433b72e0db28d47b76a7fa8a1361be0b.jpg,toy_poodle
435b3053411e22ac8b6164cd5513d282.jpg,scottish_deerhound
435d09bc47562ab35704c2a10441b562.jpg,leonberg
4362fae05daa1507a11e305746d523e3.jpg,shetland_sheepdog
43646ed7868188747f2986d6ea85b3a2.jpg,west_highland_white_terrier
43650f09b040cc687b485800a0abdecd.jpg,yorkshire_terrier
4366ae84914916e5e60738e0d1d3846e.jpg,airedale
4374f725ba2ed881e4ebd32b4cc40393.jpg,irish_water_spaniel
4390ec0ddb52711687825153550e0f6c.jpg,norwich_terrier
43bf6ae59d061ede39d52555c79749e0.jpg,groenendael
43c30ff95d2bbbceb7f733118e28f66c.jpg,cardigan
43d5a0815fe2887f676090b9434fac0c.jpg,toy_poodle
43dd4c3084d3f35b4ae3268cb0199696.jpg,malinois
43ddb2c0c2afe67a01f5c3705df34f71.jpg,rhodesian_ridgeback
43e0c6d39c24b521de9139387dabcd7f.jpg,pembroke
43e3340fa80085111df39627ac4b3f77.jpg,great_pyrenees
43e91c421c83be23a3156865e244edf7.jpg,miniature_schnauzer
43eb1e0b1a6baaa87cc70d4e21d99389.jpg,german_shepherd
43f725b6576704d7126e0e333cb1ba24.jpg,bernese_mountain_dog
43fb46a12d9f5d35b6717feabc113eb8.jpg,border_collie
441ed2d94ca1a9c041aa6bbc3709719e.jpg,english_springer
443712eca3f249989cd7bf5c067dce12.jpg,dhole
443ce8abc282ddf4777f33c5ba25159d.jpg,airedale
4465d1adaf0c715bebb2e68c639ea734.jpg,african_hunting_dog
447209457aec544c9a9df35b50c5f700.jpg,saint_bernard
44748d61290af0658e499cc4b046b6c9.jpg,scottish_deerhound
4475dfcfe9911f20877bf1946a3bd113.jpg,briard
4478c81c9391174de6acc2afc2af3217.jpg,rhodesian_ridgeback
447a24e3766cde62204d42d571212389.jpg,scottish_deerhound
4489eec52914eeb22028106f61a09fc7.jpg,great_dane
448a19d0d6e8297339b42a2f51e824b2.jpg,gordon_setter
448d0800b65c3d3688284172bac5366f.jpg,doberman
4493b7983fb27a8974a661afbea5fb7a.jpg,entlebucher
44999715b0d9a62e86ca5635ec531eed.jpg,standard_poodle
44a23af9ba4bc387361d7332196b24ca.jpg,shih-tzu
44a6b112d716947a321d091195da0404.jpg,norwich_terrier
44b1787b1f6c88c76b501140829f4d15.jpg,norwich_terrier
44b4684cac2f73ba81b6ed86e45244ad.jpg,saint_bernard
44d047ad4be3593991ff51691fd32d59.jpg,curly-coated_retriever
44d762c4a75afd582afa98fcd15d1ba5.jpg,borzoi
44e59225be92c4cecb96acc669962242.jpg,boston_bull
44fe2ca1130de981d1aa684737b74108.jpg,west_highland_white_terrier
4505c9f9ead58992ff0ded371e401ca7.jpg,miniature_pinscher
450d955c84504fd64b8562cc2c104435.jpg,eskimo_dog
450e4e44f2bba16d0145335ed80827c8.jpg,pekinese
4513ea1eda7731594baca658f7d96f1e.jpg,shih-tzu
4525a9d3efa4271d719e66855183b571.jpg,bluetick
45274565acecb88e4e8fa29f85e7dda9.jpg,leonberg
452c3d852b0291d7b4c6011348372547.jpg,scottish_deerhound
454aef984f2a2e3416aae8277b6b2422.jpg,beagle
4552e694e0dc79e9cbd44e9b0625e925.jpg,bernese_mountain_dog
45624028f1d58c99a258ee5e57f79fa7.jpg,rhodesian_ridgeback
458e3d94b7a0e21c8da7796139f065d0.jpg,japanese_spaniel
45aff5318dfcea583693c13c8e36e6e3.jpg,pembroke
45b36423b3c098468ba95af931e471fe.jpg,great_pyrenees
45b42a4fb81aba54bb9a36de37bd0724.jpg,irish_water_spaniel
45b94a2966436df6eeb2407e1a714f92.jpg,west_highland_white_terrier
45d4d86af38c934a078fc85417c95735.jpg,chihuahua
45d9e9ddb28cd2c9f693fab53da34e0b.jpg,bloodhound
45f35f209231efc1baebf0729ba4e01f.jpg,beagle
4600e44db916e5f9057231ab96dc6bb9.jpg,eskimo_dog
460d64ddd549b5bbbd92aa25ff6c75e6.jpg,bernese_mountain_dog
46135053e19800f8af958fb32ef11db2.jpg,beagle
461a2bb9907969531b94ef6e844b3db8.jpg,miniature_pinscher
463096b3e8cf468cf5285b8673316870.jpg,briard
463b00fec20b1b67a0b12f6a4f80608f.jpg,english_springer
4656d270f9b179fc428a8d10f63e61e4.jpg,pembroke
46647434662f4ea85a03b26fd10005ef.jpg,basset
466d16819add5c3d7258842e71c97537.jpg,german_shepherd
46738c232475e5f1016b942741ce5dd0.jpg,rhodesian_ridgeback
46828dcd8f519d13b320c9ea06a93a47.jpg,basset
4696f59ba403a8a0d23ba682031ddbf9.jpg,shih-tzu
46a4f212e8e0fff9c102c109c4aece9e.jpg,yorkshire_terrier
46a97e1d4999b2becb5eeeea2825ad45.jpg,bedlington_terrier
